99,-1,390.00,184.00,24.00,26.00,1.00000,-1,-1,-1
100,-1,390.00,186.00,24.00,26.00,1.00000,-1,-1,-1
101,-1,391.00,189.00,23.00,25.00,1.00000,-1,-1,-1
102,-1,393.00,193.00,22.00,25.00,1.00000,-1,-1,-1
103,-1,394.00,196.00,22.00,25.00,1.00000,-1,-1,-1
104,-1,396.00,200.00,21.00,25.00,1.00000,-1,-1,-1
105,-1,398.00,204.00,21.00,25.00,1.00000,-1,-1,-1
106,-1,399.00,207.00,20.00,24.00,1.00000,-1,-1,-1
107,-1,401.00,211.00,19.00,24.00,1.00000,-1,-1,-1
108,-1,402.00,214.00,19.00,24.00,1.00000,-1,-1,-1
109,-1,404.00,218.00,18.00,24.00,1.00000,-1,-1,-1
110,-1,406.00,222.00,18.00,24.00,1.00000,-1,-1,-1
111,-1,402.00,222.00,18.00,24.00,1.00000,-1,-1,-1
112,-1,399.00,223.00,18.00,24.00,1.00000,-1,-1,-1
113,-1,396.00,224.00,18.00,24.00,1.00000,-1,-1,-1
114,-1,393.00,225.00,18.00,24.00,1.00000,-1,-1,-1
115,-1,390.00,226.00,18.00,24.00,1.00000,-1,-1,-1
116,-1,386.00,226.00,18.00,24.00,1.00000,-1,-1,-1
117,-1,383.00,227.00,18.00,24.00,1.00000,-1,-1,-1
118,-1,380.00,228.00,18.00,24.00,1.00000,-1,-1,-1
119,-1,377.00,229.00,18.00,24.00,1.00000,-1,-1,-1
120,-1,374.00,230.00,18.00,24.00,1.00000,-1,-1,-1
121,-1,370.00,229.00,18.00,24.00,1.00000,-1,-1,-1
122,-1,367.00,229.00,18.00,24.00,1.00000,-1,-1,-1
123,-1,363.00,229.00,18.00,24.00,1.00000,-1,-1,-1
124,-1,360.00,228.00,18.00,24.00,1.00000,-1,-1,-1
125,-1,356.00,228.00,18.00,24.00,1.00000,-1,-1,-1
126,-1,353.00,228.00,18.00,24.00,1.00000,-1,-1,-1
127,-1,349.00,227.00,18.00,24.00,1.00000,-1,-1,-1
128,-1,346.00,227.00,18.00,24.00,1.00000,-1,-1,-1
129,-1,342.00,227.00,18.00,24.00,1.00000,-1,-1,-1
130,-1,339.00,227.00,18.00,24.00,1.00000,-1,-1,-1
131,-1,342.00,225.00,18.00,24.00,1.00000,-1,-1,-1
132,-1,345.00,223.00,18.00,24.00,1.00000,-1,-1,-1
133,-1,348.00,221.00,18.00,25.00,1.00000,-1,-1,-1
134,-1,352.00,220.00,18.00,25.00,1.00000,-1,-1,-1
135,-1,355.00,218.00,18.00,26.00,1.00000,-1,-1,-1
136,-1,358.00,216.00,18.00,26.00,1.00000,-1,-1,-1
137,-1,362.00,215.00,18.00,26.00,1.00000,-1,-1,-1
138,-1,365.00,213.00,18.00,27.00,1.00000,-1,-1,-1
139,-1,368.00,211.00,18.00,27.00,1.00000,-1,-1,-1
140,-1,372.00,210.00,19.00,28.00,1.00000,-1,-1,-1
141,-1,373.00,209.00,19.00,28.00,1.00000,-1,-1,-1
142,-1,375.00,209.00,19.00,28.00,1.00000,-1,-1,-1
143,-1,377.00,209.00,19.00,28.00,1.00000,-1,-1,-1
144,-1,379.00,208.00,19.00,28.00,1.00000,-1,-1,-1
145,-1,381.00,208.00,19.00,28.00,1.00000,-1,-1,-1
146,-1,382.00,208.00,19.00,28.00,1.00000,-1,-1,-1
147,-1,384.00,207.00,19.00,28.00,1.00000,-1,-1,-1
148,-1,386.00,207.00,19.00,28.00,1.00000,-1,-1,-1
149,-1,388.00,207.00,19.00,28.00,1.00000,-1,-1,-1
150,-1,390.00,207.00,19.00,28.00,1.00000,-1,-1,-1
151,-1,389.00,205.00,19.00,28.00,1.00000,-1,-1,-1
152,-1,389.00,204.00,20.00,28.00,1.00000,-1,-1,-1
153,-1,388.00,203.00,21.00,28.00,1.00000,-1,-1,-1
154,-1,388.00,201.00,22.00,28.00,1.00000,-1,-1,-1
155,-1,387.00,200.00,23.00,28.00,1.00000,-1,-1,-1
156,-1,387.00,199.00,23.00,28.00,1.00000,-1,-1,-1
157,-1,386.00,197.00,24.00,28.00,1.00000,-1,-1,-1
158,-1,386.00,196.00,25.00,28.00,1.00000,-1,-1,-1
159,-1,385.00,195.00,26.00,28.00,1.00000,-1,-1,-1
160,-1,385.00,194.00,27.00,29.00,1.00000,-1,-1,-1
161,-1,385.00,194.00,27.00,29.00,1.00000,-1,-1,-1
162,-1,385.00,194.00,27.00,29.00,1.00000,-1,-1,-1
163,-1,385.00,194.00,27.00,29.00,1.00000,-1,-1,-1
164,-1,385.00,194.00,27.00,29.00,1.00000,-1,-1,-1
165,-1,385.00,194.00,27.00,30.00,1.00000,-1,-1,-1
166,-1,385.00,194.00,27.00,30.00,1.00000,-1,-1,-1
167,-1,385.00,194.00,27.00,30.00,1.00000,-1,-1,-1
168,-1,385.00,194.00,27.00,30.00,1.00000,-1,-1,-1
169,-1,385.00,194.00,27.00,30.00,1.00000,-1,-1,-1
170,-1,385.00,194.00,28.00,31.00,1.00000,-1,-1,-1
171,-1,385.00,195.00,28.00,30.00,1.00000,-1,-1,-1
172,-1,385.00,196.00,29.00,29.00,1.00000,-1,-1,-1
173,-1,385.00,197.00,29.00,28.00,1.00000,-1,-1,-1
174,-1,385.00,198.00,30.00,27.00,1.00000,-1,-1,-1
175,-1,385.00,200.00,30.00,27.00,1.00000,-1,-1,-1
176,-1,385.00,201.00,31.00,26.00,1.00000,-1,-1,-1
177,-1,385.00,202.00,31.00,25.00,1.00000,-1,-1,-1
178,-1,385.00,203.00,32.00,24.00,1.00000,-1,-1,-1
179,-1,385.00,204.00,32.00,23.00,1.00000,-1,-1,-1
180,-1,386.00,206.00,33.00,23.00,1.00000,-1,-1,-1
181,-1,386.00,204.00,33.00,23.00,1.00000,-1,-1,-1
182,-1,386.00,203.00,33.00,23.00,1.00000,-1,-1,-1
183,-1,386.00,202.00,33.00,23.00,1.00000,-1,-1,-1
184,-1,386.00,201.00,33.00,23.00,1.00000,-1,-1,-1
185,-1,386.00,200.00,33.00,23.00,1.00000,-1,-1,-1
186,-1,386.00,199.00,33.00,23.00,1.00000,-1,-1,-1
187,-1,386.00,198.00,33.00,23.00,1.00000,-1,-1,-1
188,-1,386.00,197.00,33.00,23.00,1.00000,-1,-1,-1
189,-1,386.00,196.00,33.00,23.00,1.00000,-1,-1,-1
190,-1,387.00,195.00,33.00,23.00,1.00000,-1,-1,-1
191,-1,386.00,193.00,33.00,23.00,1.00000,-1,-1,-1
192,-1,385.00,192.00,33.00,23.00,1.00000,-1,-1,-1
193,-1,384.00,191.00,33.00,23.00,1.00000,-1,-1,-1
194,-1,383.00,190.00,33.00,23.00,1.00000,-1,-1,-1
195,-1,382.00,189.00,33.00,23.00,1.00000,-1,-1,-1
196,-1,381.00,188.00,33.00,23.00,1.00000,-1,-1,-1
197,-1,380.00,187.00,33.00,23.00,1.00000,-1,-1,-1
198,-1,379.00,186.00,33.00,23.00,1.00000,-1,-1,-1
199,-1,378.00,185.00,33.00,23.00,1.00000,-1,-1,-1
200,-1,378.00,184.00,33.00,23.00,1.00000,-1,-1,-1
201,-1,376.00,184.00,34.00,23.00,1.00000,-1,-1,-1
202,-1,375.00,185.00,35.00,23.00,1.00000,-1,-1,-1
203,-1,374.00,186.00,36.00,24.00,1.00000,-1,-1,-1
204,-1,373.00,187.00,37.00,24.00,1.00000,-1,-1,-1
205,-1,372.00,188.00,38.00,25.00,1.00000,-1,-1,-1
206,-1,371.00,188.00,39.00,25.00,1.00000,-1,-1,-1
207,-1,370.00,189.00,40.00,25.00,1.00000,-1,-1,-1
208,-1,369.00,190.00,41.00,26.00,1.00000,-1,-1,-1
209,-1,368.00,191.00,42.00,26.00,1.00000,-1,-1,-1
210,-1,367.00,192.00,43.00,27.00,1.00000,-1,-1,-1
211,-1,366.00,193.00,43.00,27.00,1.00000,-1,-1,-1
212,-1,366.00,194.00,44.00,27.00,1.00000,-1,-1,-1
213,-1,365.00,195.00,45.00,27.00,1.00000,-1,-1,-1
214,-1,365.00,196.00,46.00,27.00,1.00000,-1,-1,-1
215,-1,364.00,197.00,47.00,27.00,1.00000,-1,-1,-1
216,-1,364.00,198.00,48.00,27.00,1.00000,-1,-1,-1
217,-1,363.00,199.00,49.00,27.00,1.00000,-1,-1,-1
218,-1,363.00,200.00,50.00,27.00,1.00000,-1,-1,-1
219,-1,362.00,201.00,51.00,27.00,1.00000,-1,-1,-1
220,-1,362.00,203.00,52.00,27.00,1.00000,-1,-1,-1
221,-1,362.00,203.00,52.00,27.00,1.00000,-1,-1,-1
222,-1,363.00,204.00,53.00,27.00,1.00000,-1,-1,-1
223,-1,363.00,205.00,53.00,27.00,1.00000,-1,-1,-1
224,-1,364.00,206.00,54.00,27.00,1.00000,-1,-1,-1
225,-1,365.00,207.00,54.00,27.00,1.00000,-1,-1,-1
226,-1,365.00,207.00,55.00,27.00,1.00000,-1,-1,-1
227,-1,366.00,208.00,55.00,27.00,1.00000,-1,-1,-1
228,-1,366.00,209.00,56.00,27.00,1.00000,-1,-1,-1
229,-1,367.00,210.00,56.00,27.00,1.00000,-1,-1,-1
230,-1,368.00,211.00,57.00,28.00,1.00000,-1,-1,-1
231,-1,368.00,208.00,57.00,29.00,1.00000,-1,-1,-1
232,-1,369.00,206.00,58.00,31.00,1.00000,-1,-1,-1
233,-1,370.00,204.00,59.00,33.00,1.00000,-1,-1,-1
234,-1,371.00,201.00,60.00,34.00,1.00000,-1,-1,-1
235,-1,372.00,199.00,61.00,36.00,1.00000,-1,-1,-1
236,-1,372.00,197.00,61.00,38.00,1.00000,-1,-1,-1
237,-1,373.00,194.00,62.00,39.00,1.00000,-1,-1,-1
238,-1,374.00,192.00,63.00,41.00,1.00000,-1,-1,-1
239,-1,375.00,190.00,64.00,43.00,1.00000,-1,-1,-1
240,-1,376.00,188.00,65.00,45.00,1.00000,-1,-1,-1
241,-1,377.00,186.00,65.00,44.00,1.00000,-1,-1,-1
242,-1,378.00,185.00,66.00,44.00,1.00000,-1,-1,-1
243,-1,380.00,184.00,66.00,44.00,1.00000,-1,-1,-1
244,-1,381.00,182.00,67.00,44.00,1.00000,-1,-1,-1
245,-1,383.00,181.00,68.00,44.00,1.00000,-1,-1,-1
246,-1,384.00,180.00,68.00,44.00,1.00000,-1,-1,-1
247,-1,385.00,178.00,69.00,44.00,1.00000,-1,-1,-1
248,-1,387.00,177.00,69.00,44.00,1.00000,-1,-1,-1
249,-1,388.00,176.00,70.00,44.00,1.00000,-1,-1,-1
250,-1,390.00,175.00,71.00,44.00,1.00000,-1,-1,-1
251,-1,389.00,173.00,71.00,44.00,1.00000,-1,-1,-1
252,-1,388.00,172.00,72.00,44.00,1.00000,-1,-1,-1
253,-1,388.00,170.00,73.00,44.00,1.00000,-1,-1,-1
254,-1,387.00,169.00,74.00,44.00,1.00000,-1,-1,-1
255,-1,387.00,168.00,75.00,45.00,1.00000,-1,-1,-1
256,-1,386.00,166.00,76.00,45.00,1.00000,-1,-1,-1
257,-1,385.00,165.00,77.00,45.00,1.00000,-1,-1,-1
258,-1,385.00,163.00,78.00,45.00,1.00000,-1,-1,-1
259,-1,384.00,162.00,79.00,45.00,1.00000,-1,-1,-1
260,-1,384.00,161.00,80.00,46.00,1.00000,-1,-1,-1
261,-1,384.00,160.00,79.00,45.00,1.00000,-1,-1,-1
262,-1,384.00,160.00,78.00,45.00,1.00000,-1,-1,-1
263,-1,385.00,159.00,77.00,45.00,1.00000,-1,-1,-1
264,-1,385.00,159.00,77.00,45.00,1.00000,-1,-1,-1
265,-1,385.00,158.00,76.00,45.00,1.00000,-1,-1,-1
266,-1,386.00,158.00,75.00,45.00,1.00000,-1,-1,-1
267,-1,386.00,157.00,75.00,45.00,1.00000,-1,-1,-1
268,-1,386.00,157.00,74.00,45.00,1.00000,-1,-1,-1
269,-1,387.00,156.00,73.00,45.00,1.00000,-1,-1,-1
270,-1,387.00,156.00,73.00,45.00,1.00000,-1,-1,-1
271,-1,387.00,155.00,72.00,45.00,1.00000,-1,-1,-1
272,-1,388.00,155.00,71.00,45.00,1.00000,-1,-1,-1
273,-1,388.00,154.00,70.00,45.00,1.00000,-1,-1,-1
274,-1,388.00,154.00,70.00,45.00,1.00000,-1,-1,-1
275,-1,389.00,153.00,69.00,45.00,1.00000,-1,-1,-1
276,-1,389.00,153.00,68.00,45.00,1.00000,-1,-1,-1
277,-1,389.00,152.00,68.00,45.00,1.00000,-1,-1,-1
278,-1,390.00,152.00,67.00,45.00,1.00000,-1,-1,-1
279,-1,390.00,151.00,66.00,45.00,1.00000,-1,-1,-1
280,-1,391.00,151.00,66.00,45.00,1.00000,-1,-1,-1
281,-1,390.00,151.00,68.00,45.00,1.00000,-1,-1,-1
282,-1,389.00,152.00,70.00,45.00,1.00000,-1,-1,-1
283,-1,388.00,153.00,73.00,46.00,1.00000,-1,-1,-1
284,-1,387.00,154.00,75.00,46.00,1.00000,-1,-1,-1
285,-1,386.00,155.00,78.00,47.00,1.00000,-1,-1,-1
286,-1,385.00,156.00,80.00,47.00,1.00000,-1,-1,-1
287,-1,384.00,157.00,82.00,47.00,1.00000,-1,-1,-1
288,-1,383.00,158.00,85.00,48.00,1.00000,-1,-1,-1
289,-1,382.00,159.00,87.00,48.00,1.00000,-1,-1,-1
290,-1,382.00,160.00,90.00,49.00,1.00000,-1,-1,-1
291,-1,381.00,161.00,90.00,49.00,1.00000,-1,-1,-1
292,-1,381.00,162.00,90.00,49.00,1.00000,-1,-1,-1
293,-1,381.00,164.00,90.00,49.00,1.00000,-1,-1,-1
294,-1,380.00,165.00,90.00,49.00,1.00000,-1,-1,-1
295,-1,380.00,167.00,90.00,49.00,1.00000,-1,-1,-1
296,-1,380.00,168.00,90.00,49.00,1.00000,-1,-1,-1
297,-1,379.00,169.00,90.00,49.00,1.00000,-1,-1,-1
298,-1,379.00,171.00,90.00,49.00,1.00000,-1,-1,-1
299,-1,379.00,172.00,90.00,49.00,1.00000,-1,-1,-1
300,-1,379.00,174.00,91.00,50.00,1.00000,-1,-1,-1
301,-1,378.00,175.00,91.00,50.00,1.00000,-1,-1,-1
302,-1,378.00,176.00,91.00,50.00,1.00000,-1,-1,-1
303,-1,378.00,178.00,91.00,50.00,1.00000,-1,-1,-1
304,-1,377.00,179.00,91.00,50.00,1.00000,-1,-1,-1
305,-1,377.00,181.00,91.00,50.00,1.00000,-1,-1,-1
306,-1,377.00,182.00,91.00,50.00,1.00000,-1,-1,-1
307,-1,376.00,183.00,91.00,50.00,1.00000,-1,-1,-1
308,-1,376.00,185.00,91.00,50.00,1.00000,-1,-1,-1
309,-1,376.00,186.00,91.00,50.00,1.00000,-1,-1,-1
310,-1,376.00,188.00,92.00,51.00,1.00000,-1,-1,-1
311,-1,375.00,189.00,91.00,51.00,1.00000,-1,-1,-1
312,-1,375.00,190.00,90.00,51.00,1.00000,-1,-1,-1
313,-1,375.00,191.00,89.00,51.00,1.00000,-1,-1,-1
314,-1,375.00,193.00,89.00,51.00,1.00000,-1,-1,-1
315,-1,374.00,194.00,88.00,51.00,1.00000,-1,-1,-1
316,-1,374.00,195.00,87.00,51.00,1.00000,-1,-1,-1
317,-1,374.00,197.00,87.00,51.00,1.00000,-1,-1,-1
318,-1,374.00,198.00,86.00,51.00,1.00000,-1,-1,-1
319,-1,373.00,199.00,85.00,51.00,1.00000,-1,-1,-1
320,-1,373.00,201.00,85.00,51.00,1.00000,-1,-1,-1
321,-1,373.00,202.00,84.00,51.00,1.00000,-1,-1,-1
322,-1,373.00,203.00,83.00,51.00,1.00000,-1,-1,-1
323,-1,372.00,204.00,82.00,51.00,1.00000,-1,-1,-1
324,-1,372.00,206.00,82.00,51.00,1.00000,-1,-1,-1
325,-1,372.00,207.00,81.00,51.00,1.00000,-1,-1,-1
326,-1,372.00,208.00,80.00,51.00,1.00000,-1,-1,-1
327,-1,371.00,210.00,80.00,51.00,1.00000,-1,-1,-1
328,-1,371.00,211.00,79.00,50.00,1.00000,-1,-1,-1
329,-1,371.00,212.00,78.00,51.00,1.00000,-1,-1,-1
330,-1,371.00,214.00,78.00,51.00,1.00000,-1,-1,-1
331,-1,370.00,214.00,77.00,51.00,1.00000,-1,-1,-1
332,-1,369.00,215.00,77.00,52.00,1.00000,-1,-1,-1
333,-1,368.00,215.00,76.00,52.00,1.00000,-1,-1,-1
334,-1,368.00,216.00,76.00,53.00,1.00000,-1,-1,-1
335,-1,367.00,216.00,76.00,54.00,1.00000,-1,-1,-1
336,-1,366.00,217.00,75.00,54.00,1.00000,-1,-1,-1
337,-1,366.00,217.00,75.00,55.00,1.00000,-1,-1,-1
338,-1,365.00,218.00,74.00,55.00,1.00000,-1,-1,-1
339,-1,364.00,218.00,74.00,56.00,1.00000,-1,-1,-1
340,-1,364.00,219.00,74.00,57.00,1.00000,-1,-1,-1
341,-1,363.00,219.00,73.00,57.00,1.00000,-1,-1,-1
342,-1,363.00,219.00,73.00,58.00,1.00000,-1,-1,-1
343,-1,362.00,219.00,73.00,58.00,1.00000,-1,-1,-1
344,-1,362.00,219.00,73.00,58.00,1.00000,-1,-1,-1
345,-1,361.00,219.00,73.00,59.00,1.00000,-1,-1,-1
346,-1,361.00,219.00,73.00,60.00,1.00000,-1,-1,-1
347,-1,360.00,219.00,73.00,60.00,1.00000,-1,-1,-1
348,-1,360.00,219.00,73.00,61.00,1.00000,-1,-1,-1
349,-1,359.00,219.00,73.00,61.00,1.00000,-1,-1,-1
350,-1,359.00,220.00,73.00,62.00,1.00000,-1,-1,-1
351,-1,359.00,220.00,73.00,62.00,1.00000,-1,-1,-1
352,-1,358.00,220.00,73.00,63.00,1.00000,-1,-1,-1
353,-1,358.00,220.00,73.00,63.00,1.00000,-1,-1,-1
354,-1,357.00,220.00,73.00,63.00,1.00000,-1,-1,-1
355,-1,357.00,220.00,73.00,64.00,1.00000,-1,-1,-1
356,-1,356.00,220.00,73.00,65.00,1.00000,-1,-1,-1
357,-1,356.00,220.00,73.00,65.00,1.00000,-1,-1,-1
358,-1,355.00,220.00,73.00,66.00,1.00000,-1,-1,-1
359,-1,355.00,220.00,73.00,66.00,1.00000,-1,-1,-1
360,-1,355.00,221.00,73.00,67.00,1.00000,-1,-1,-1
361,-1,354.00,221.00,73.00,67.00,1.00000,-1,-1,-1
362,-1,354.00,221.00,73.00,67.00,1.00000,-1,-1,-1
363,-1,354.00,221.00,73.00,68.00,1.00000,-1,-1,-1
364,-1,354.00,221.00,73.00,68.00,1.00000,-1,-1,-1
365,-1,354.00,221.00,73.00,68.00,1.00000,-1,-1,-1
366,-1,354.00,221.00,73.00,69.00,1.00000,-1,-1,-1
367,-1,353.00,222.00,73.00,69.00,1.00000,-1,-1,-1
368,-1,353.00,222.00,73.00,69.00,1.00000,-1,-1,-1
369,-1,353.00,222.00,73.00,70.00,1.00000,-1,-1,-1
370,-1,353.00,222.00,73.00,70.00,1.00000,-1,-1,-1
371,-1,353.00,222.00,73.00,70.00,1.00000,-1,-1,-1
372,-1,353.00,222.00,73.00,71.00,1.00000,-1,-1,-1
373,-1,353.00,222.00,73.00,71.00,1.00000,-1,-1,-1
374,-1,352.00,223.00,73.00,71.00,1.00000,-1,-1,-1
375,-1,352.00,223.00,73.00,72.00,1.00000,-1,-1,-1
376,-1,352.00,223.00,73.00,72.00,1.00000,-1,-1,-1
377,-1,352.00,223.00,73.00,72.00,1.00000,-1,-1,-1
378,-1,352.00,223.00,73.00,73.00,1.00000,-1,-1,-1
379,-1,352.00,223.00,73.00,73.00,1.00000,-1,-1,-1
380,-1,352.00,224.00,74.00,74.00,1.00000,-1,-1,-1
381,-1,351.00,224.00,74.00,74.00,1.00000,-1,-1,-1
382,-1,350.00,225.00,75.00,74.00,1.00000,-1,-1,-1
383,-1,349.00,225.00,75.00,75.00,1.00000,-1,-1,-1
384,-1,348.00,226.00,76.00,75.00,1.00000,-1,-1,-1
385,-1,347.00,226.00,76.00,76.00,1.00000,-1,-1,-1
386,-1,346.00,227.00,77.00,76.00,1.00000,-1,-1,-1
387,-1,345.00,227.00,77.00,77.00,1.00000,-1,-1,-1
388,-1,344.00,228.00,78.00,77.00,1.00000,-1,-1,-1
389,-1,343.00,228.00,78.00,78.00,1.00000,-1,-1,-1
390,-1,342.00,229.00,79.00,78.00,1.00000,-1,-1,-1
391,-1,341.00,230.00,79.00,78.00,1.00000,-1,-1,-1
392,-1,340.00,230.00,80.00,79.00,1.00000,-1,-1,-1
393,-1,339.00,231.00,80.00,79.00,1.00000,-1,-1,-1
394,-1,338.00,231.00,81.00,80.00,1.00000,-1,-1,-1
395,-1,337.00,232.00,81.00,80.00,1.00000,-1,-1,-1
396,-1,336.00,232.00,82.00,81.00,1.00000,-1,-1,-1
397,-1,335.00,233.00,82.00,81.00,1.00000,-1,-1,-1
398,-1,334.00,233.00,83.00,82.00,1.00000,-1,-1,-1
399,-1,333.00,234.00,83.00,82.00,1.00000,-1,-1,-1
400,-1,332.00,235.00,84.00,83.00,1.00000,-1,-1,-1
